date,symbol,direction,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct,conviction_tier
2021-07-13,COALINDIA,LONG,09:30,137.23,3643,499928.89,136.79,138.98999999999998,4.0,"ADX-FILTER,CAMARILLA,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",12,12.0,CAMARILLA,CAMARILLA: breakout above H4=137.23,10:20,136.79,STOP_HIT,LOSS,-2330.46,-0.47,60.0,MEDIUM
2021-07-13,TATAELXSI,SHORT,13:50,4325.0,115,497375.0,4372.95,4229.1,2.0,"BEAR-ENGULF,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,SUPERTREND,VPOC",12,12.0,ORB-15,ORB-15: breakdown below 4325.00,15:15,4304.0,TIME_EXIT,WIN,1691.05,0.34,60.0,MEDIUM
2021-07-14,ACC,LONG,09:25,2087.373469387755,239,498882.26,2084.99387755102,2099.487755102041,5.09,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",14,14.0,VPOC,VPOC: breakout above VAH=2087.37,09:35,2084.99387755102,STOP_HIT,LOSS,-1295.66,-0.26,60.0,MEDIUM
2021-07-14,CONCOR,SHORT,12:25,542.9,920,499468.0,547.9,532.9,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,STOCHASTIC,SUPERTREND",14,14.0,ORB-15,ORB-15: breakdown below 542.90,15:15,541.75,TIME_EXIT,WIN,330.42,0.07,60.0,MEDIUM
2021-07-15,BAJAJFINSV,LONG,10:10,1307.9275,382,499628.3,1302.96375,1327.7825,4.0,"BOLLINGER,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",15,15.0,CAMARILLA,CAMARILLA: breakout above H4=1307.93,10:50,1302.96375,STOP_HIT,LOSS,-2623.05,-0.53,60.0,MEDIUM
2021-07-15,ZEEL,SHORT,10:45,209.01,2392,499951.92,210.43,206.16999999999996,2.0,"CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,SUPERTREND,VPOC",14,14.0,ORB-15,ORB-15: breakdown below 209.01,11:35,206.16999999999996,TARGET_HIT,EXACT_WIN,6068.32,1.21,60.0,MEDIUM
2021-07-16,HFCL,LONG,09:15,74.7,6693,499967.1,73.5795,78.2625,3.18,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,GAP-FADE,MACD,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC",13,13.0,BOLLINGER,"BOLLINGER: price at lower band 76.59, RSI=0",09:20,78.2625,TARGET_HIT,EXACT_WIN,23096.07,4.62,60.0,MEDIUM
2021-07-16,IDFCFIRSTB,SHORT,10:00,53.3,9380,499954.0,55.348,44.625000000000014,4.24,"CAMARILLA,DAILY-BIAS,DESC-TRI,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,SR-BREAK,VWAP-REV",13,13.0,DESC-TRI,Descending Triangle: breakdown below support 53.31,15:15,54.0,TIME_EXIT,LOSS,-7298.6,-1.46,60.0,MEDIUM
2021-07-19,BIOCON,LONG,11:25,412.7,1211,499779.7,405.1,427.8999999999999,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VWAP-STDDEV",15,15.0,ORB-15,ORB-15: breakout above 412.70 (range=7.60),15:15,410.7,TIME_EXIT,LOSS,-3148.69,-0.63,60.0,MEDIUM
2021-07-19,SIEMENS,SHORT,09:15,1523.5,328,499708.0,1535.16,1500.1799999999998,2.0,"DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,INTRADAY-STRUCT,OPEN-WEAK,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VWAP-STDDEV",12,12.0,SR-BREAK,SR-BREAK: breakdown below support 1523.50,14:35,1500.1799999999998,TARGET_HIT,EXACT_WIN,6924.82,1.39,60.0,MEDIUM
2021-07-20,COLPAL,LONG,09:25,1768.845,282,498814.29,1761.7224999999999,1797.3350000000003,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC",13,13.0,CAMARILLA,CAMARILLA: breakout above H4=1768.85,09:40,1761.7224999999999,STOP_HIT,LOSS,-2734.25,-0.55,60.0,MEDIUM
2021-07-20,COALINDIA,SHORT,09:20,134.35,3721,499916.35,140.49099999999999,115.875,3.01,"ADX-FILTER,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC",13,13.0,DESC-TRI,Descending Triangle: breakdown below support 134.71,15:15,133.2,TIME_EXIT,WIN,3552.8,0.71,60.0,MEDIUM
2021-07-22,GLAND,LONG,09:15,3875.7625,129,499973.36,3837.88125,4027.2874999999995,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,INTRADAY-STRUCT,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",14,14.0,CAMARILLA,CAMARILLA: breakout above H4=3875.76,09:35,4027.2874999999995,TARGET_HIT,EXACT_WIN,18802.38,3.76,60.0,MEDIUM
2021-07-22,M&M,SHORT,10:55,759.2,658,499553.6,765.2604111797505,747.0791776404992,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PIN-BAR,STOCHASTIC,SUPERTREND,VPOC",13,13.0,SUPERTREND,"SUPERTREND: flipped bearish, ST=763.73",15:15,759.15,TIME_EXIT,LOSS,-695.38,-0.14,60.0,MEDIUM
